Participant,Trial,Answer,Correct,Correct_Answer,Condition,RT,Response,Shape
6n6ab83d1c,1.0,You,True,You,Self,3598.0,v,square
6n6ab83d1c,2.0,Pink,True,Pink,Stranger,2587.0,b,circle
6n6ab83d1c,3.0,You,True,You,Self,2691.0,v,square
6n6ab83d1c,4.0,You,True,You,Self,3209.0,v,square
6n6ab83d1c,5.0,You,True,You,Self,1996.0,v,square
6n6ab83d1c,6.0,Pink,True,Pink,Stranger,3018.0,b,circle
6n6ab83d1c,7.0,Mariam,True,Mariam,Friend,1562.0,n,triangle
6n6ab83d1c,8.0,Pink,True,Pink,Stranger,3169.0,b,circle
6n6ab83d1c,9.0,You,True,You,Self,2864.0,v,square
6n6ab83d1c,10.0,Pink,True,Pink,Stranger,2428.0,b,circle
6n6ab83d1c,11.0,Pink,True,Pink,Stranger,1654.0,b,circle
6n6ab83d1c,12.0,You,True,You,Self,1989.0,v,square
6n6ab83d1c,13.0,Pink,True,Pink,Stranger,3455.0,b,circle
6n6ab83d1c,14.0,Pink,True,Pink,Stranger,800.0,b,circle
6n6ab83d1c,15.0,Mariam,True,Mariam,Friend,2915.0,n,triangle
6n6ab83d1c,16.0,Mariam,True,Mariam,Friend,1674.0,n,triangle
6n6ab83d1c,17.0,Pink,True,Pink,Stranger,1233.0,b,circle
6n6ab83d1c,18.0,Mariam,True,Mariam,Friend,2598.0,n,triangle
6n6ab83d1c,19.0,Pink,True,Pink,Stranger,1170.0,b,circle
lxmnawcu9z,1.0,,False,Rihanna,Stranger,,,triangle
lxmnawcu9z,2.0,Femke,True,Femke,Friend,2566.0,n,circle
lxmnawcu9z,3.0,You,True,You,Self,1521.0,v,square
lxmnawcu9z,4.0,You,True,You,Self,1251.0,v,square
lxmnawcu9z,5.0,Femke,True,Femke,Friend,1172.0,n,circle
lxmnawcu9z,6.0,Rihanna,True,Rihanna,Stranger,795.0,b,triangle
lxmnawcu9z,7.0,Rihanna,True,Rihanna,Stranger,1237.0,b,triangle
lxmnawcu9z,8.0,You,True,You,Self,894.0,v,square
lxmnawcu9z,9.0,Femke,True,Femke,Friend,699.0,n,circle
lxmnawcu9z,10.0,Rihanna,True,Rihanna,Stranger,1151.0,b,triangle
lxmnawcu9z,11.0,You,True,You,Self,619.0,v,square
lxmnawcu9z,12.0,Femke,True,Femke,Friend,603.0,n,circle
lxmnawcu9z,13.0,Femke,True,Femke,Friend,775.0,n,circle
lxmnawcu9z,14.0,Rihanna,True,Rihanna,Stranger,811.0,b,triangle
lxmnawcu9z,15.0,Rihanna,True,Rihanna,Stranger,939.0,b,triangle
lxmnawcu9z,16.0,You,True,You,Self,730.0,v,square
lxmnawcu9z,17.0,You,True,You,Self,629.0,v,square
lxmnawcu9z,18.0,Rihanna,True,Rihanna,Stranger,1447.0,b,triangle
lxmnawcu9z,19.0,You,True,You,Self,685.0,v,square
lxmnawcu9z,20.0,Rihanna,True,Rihanna,Stranger,594.0,b,triangle
f1fw4wnf00,1.0,,False,Martijn,Friend,,,triangle
f1fw4wnf00,2.0,Martijn,True,Martijn,Friend,3327.0,n,triangle
f1fw4wnf00,3.0,Martijn,True,Martijn,Friend,1078.0,n,triangle
f1fw4wnf00,4.0,You,True,You,Self,1766.0,v,circle
f1fw4wnf00,5.0,Bono,True,Bono,Stranger,1314.0,b,square
f1fw4wnf00,6.0,Martijn,True,Martijn,Friend,1600.0,n,triangle
f1fw4wnf00,7.0,You,True,You,Self,1238.0,v,circle
f1fw4wnf00,8.0,Bono,True,Bono,Stranger,1008.0,b,square
f1fw4wnf00,9.0,Martijn,True,Martijn,Friend,1222.0,n,triangle
f1fw4wnf00,10.0,Bono,True,Bono,Stranger,874.0,b,square
f1fw4wnf00,11.0,Bono,True,Bono,Stranger,1022.0,b,square
f1fw4wnf00,12.0,You,True,You,Self,599.0,v,circle
f1fw4wnf00,13.0,Bono,True,Bono,Stranger,798.0,b,square
f1fw4wnf00,14.0,You,True,You,Self,1534.0,v,circle
f1fw4wnf00,15.0,Martijn,True,Martijn,Friend,1283.0,n,triangle
f1fw4wnf00,16.0,You,True,You,Self,1169.0,v,circle
f1fw4wnf00,17.0,Martijn,True,Martijn,Friend,980.0,n,triangle
f1fw4wnf00,18.0,You,True,You,Self,1326.0,v,circle
f1fw4wnf00,19.0,Martijn,True,Martijn,Friend,951.0,n,triangle
f1fw4wnf00,20.0,You,True,You,Self,607.0,v,circle
p0blnsv7dy,1.0,Dai,True,Dai,Friend,4166.0,n,circle
p0blnsv7dy,2.0,Dai,True,Dai,Friend,2649.0,n,circle
p0blnsv7dy,3.0,You,True,You,Self,2480.0,v,triangle
p0blnsv7dy,4.0,Seal,True,Seal,Stranger,3663.0,b,square
p0blnsv7dy,5.0,Seal,False,You,Self,1883.0,b,triangle
p0blnsv7dy,6.0,You,True,You,Self,3087.0,v,triangle
p0blnsv7dy,7.0,Dai,True,Dai,Friend,2430.0,n,circle
p0blnsv7dy,8.0,Dai,True,Dai,Friend,1298.0,n,circle
p0blnsv7dy,9.0,Dai,True,Dai,Friend,1130.0,n,circle
p0blnsv7dy,10.0,You,True,You,Self,922.0,v,triangle
p0blnsv7dy,11.0,Seal,True,Seal,Stranger,842.0,b,square
p0blnsv7dy,12.0,You,True,You,Self,970.0,v,triangle
p0blnsv7dy,13.0,Seal,True,Seal,Stranger,1146.0,b,square
p0blnsv7dy,14.0,Seal,True,Seal,Stranger,802.0,b,square
p0blnsv7dy,15.0,Dai,True,Dai,Friend,532.0,n,circle
p0blnsv7dy,16.0,Seal,True,Seal,Stranger,643.0,b,square
p0blnsv7dy,17.0,Seal,True,Seal,Stranger,594.0,b,square
p0blnsv7dy,18.0,Seal,True,Seal,Stranger,682.0,b,square
p0blnsv7dy,19.0,Seal,True,Seal,Stranger,874.0,b,square
p0blnsv7dy,20.0,Seal,True,Seal,Stranger,522.0,b,square
p0blnsv7dy,21.0,Dai,True,Dai,Friend,634.0,n,circle
p0blnsv7dy,22.0,You,True,You,Self,458.0,v,triangle
p0blnsv7dy,23.0,You,True,You,Self,666.0,v,triangle
p0blnsv7dy,24.0,Dai,True,Dai,Friend,546.0,n,circle
f6cmay5gj4,1.0,LOUIS,True,LOUIS,Friend,4041.0,n,carré
f6cmay5gj4,2.0,Vous,True,Vous,Self,2223.0,v,triangle
f6cmay5gj4,3.0,Sting,True,Sting,Stranger,1665.0,b,cercle
f6cmay5gj4,4.0,Vous,True,Vous,Self,1375.0,v,triangle
f6cmay5gj4,5.0,Sting,True,Sting,Stranger,3142.0,b,cercle
f6cmay5gj4,6.0,Sting,True,Sting,Stranger,694.0,b,cercle
f6cmay5gj4,7.0,Vous,True,Vous,Self,1071.0,v,triangle
f6cmay5gj4,8.0,Sting,True,Sting,Stranger,866.0,b,cercle
f6cmay5gj4,9.0,LOUIS,True,LOUIS,Friend,1210.0,n,carré
f6cmay5gj4,10.0,Sting,True,Sting,Stranger,634.0,b,cercle
f6cmay5gj4,11.0,Sting,True,Sting,Stranger,724.0,b,cercle
f6cmay5gj4,12.0,LOUIS,True,LOUIS,Friend,2187.0,n,carré
f6cmay5gj4,13.0,Sting,True,Sting,Stranger,917.0,b,cercle
f6cmay5gj4,14.0,LOUIS,True,LOUIS,Friend,1257.0,n,carré
f6cmay5gj4,15.0,LOUIS,True,LOUIS,Friend,1030.0,n,carré
f6cmay5gj4,16.0,LOUIS,True,LOUIS,Friend,1043.0,n,carré
f6cmay5gj4,17.0,Sting,True,Sting,Stranger,1884.0,b,cercle
f6cmay5gj4,18.0,Vous,True,Vous,Self,875.0,v,triangle
f6cmay5gj4,19.0,Sting,True,Sting,Stranger,590.0,b,cercle
5vqv1fur3q,1.0,Pink,True,Pink,Stranger,5511.0,b,carré
5vqv1fur3q,2.0,Vous,True,Vous,Self,1523.0,v,cercle
5vqv1fur3q,3.0,Pink,True,Pink,Stranger,1413.0,b,carré
5vqv1fur3q,4.0,Aude,True,Aude,Friend,1367.0,n,triangle
5vqv1fur3q,5.0,Aude,True,Aude,Friend,1238.0,n,triangle
5vqv1fur3q,6.0,Pink,True,Pink,Stranger,719.0,b,carré
5vqv1fur3q,7.0,Aude,True,Aude,Friend,1311.0,n,triangle
5vqv1fur3q,8.0,Aude,True,Aude,Friend,1695.0,n,triangle
5vqv1fur3q,9.0,Pink,True,Pink,Stranger,653.0,b,carré
5vqv1fur3q,10.0,Vous,True,Vous,Self,594.0,v,cercle
5vqv1fur3q,11.0,Vous,True,Vous,Self,830.0,v,cercle
5vqv1fur3q,12.0,Aude,True,Aude,Friend,1262.0,n,triangle
5vqv1fur3q,13.0,Pink,True,Pink,Stranger,637.0,b,carré
5vqv1fur3q,14.0,Vous,True,Vous,Self,698.0,v,cercle
5vqv1fur3q,15.0,Pink,True,Pink,Stranger,1521.0,b,carré
5vqv1fur3q,16.0,Aude,True,Aude,Friend,817.0,n,triangle
5vqv1fur3q,17.0,Vous,True,Vous,Self,999.0,v,cercle
5vqv1fur3q,18.0,Pink,True,Pink,Stranger,1715.0,b,carré
5vqv1fur3q,19.0,Vous,True,Vous,Self,602.0,v,cercle
m4puwasx9s,1.0,,False,Manu,Friend,,,cercle
m4puwasx9s,2.0,Vous,True,Vous,Self,2247.0,v,triangle
m4puwasx9s,3.0,Elvis,False,Manu,Friend,1379.0,b,cercle
m4puwasx9s,4.0,Manu,True,Manu,Friend,1281.0,n,cercle
m4puwasx9s,5.0,Elvis,True,Elvis,Stranger,1628.0,b,carré
m4puwasx9s,6.0,Vous,True,Vous,Self,1019.0,v,triangle
m4puwasx9s,7.0,Manu,True,Manu,Friend,1869.0,n,cercle
m4puwasx9s,8.0,Manu,True,Manu,Friend,870.0,n,cercle
m4puwasx9s,9.0,Elvis,True,Elvis,Stranger,981.0,b,carré
m4puwasx9s,10.0,Manu,True,Manu,Friend,1314.0,n,cercle
m4puwasx9s,11.0,Vous,True,Vous,Self,1182.0,v,triangle
m4puwasx9s,12.0,Vous,True,Vous,Self,820.0,v,triangle
m4puwasx9s,13.0,Vous,True,Vous,Self,924.0,v,triangle
m4puwasx9s,14.0,Manu,True,Manu,Friend,1619.0,n,cercle
m4puwasx9s,15.0,Elvis,True,Elvis,Stranger,833.0,b,carré
m4puwasx9s,16.0,Vous,True,Vous,Self,937.0,v,triangle
m4puwasx9s,17.0,Elvis,True,Elvis,Stranger,1742.0,b,carré
m4puwasx9s,18.0,Manu,True,Manu,Friend,814.0,n,cercle
m4puwasx9s,19.0,Elvis,True,Elvis,Stranger,962.0,b,carré
m4puwasx9s,20.0,Elvis,True,Elvis,Stranger,943.0,b,carré
m4puwasx9s,21.0,Manu,True,Manu,Friend,1093.0,n,cercle
m4puwasx9s,22.0,Manu,True,Manu,Friend,848.0,n,cercle
wfmbfazspo,1.0,,False,Laeti,Friend,,,carré
wfmbfazspo,2.0,Vous,True,Vous,Self,3416.0,v,triangle
wfmbfazspo,3.0,Vous,True,Vous,Self,1046.0,v,triangle
wfmbfazspo,4.0,Vous,True,Vous,Self,780.0,v,triangle
wfmbfazspo,5.0,Madonna,True,Madonna,Stranger,1021.0,b,cercle
wfmbfazspo,6.0,Madonna,True,Madonna,Stranger,720.0,b,cercle
wfmbfazspo,7.0,Vous,True,Vous,Self,773.0,v,triangle
wfmbfazspo,8.0,Madonna,True,Madonna,Stranger,519.0,b,cercle
wfmbfazspo,9.0,Laeti,True,Laeti,Friend,631.0,n,carré
wfmbfazspo,10.0,Vous,True,Vous,Self,523.0,v,triangle
wfmbfazspo,11.0,Madonna,True,Madonna,Stranger,497.0,b,cercle
wfmbfazspo,12.0,Vous,True,Vous,Self,583.0,v,triangle
wfmbfazspo,13.0,Laeti,True,Laeti,Friend,446.0,n,carré
wfmbfazspo,14.0,Laeti,True,Laeti,Friend,587.0,n,carré
wfmbfazspo,15.0,Vous,True,Vous,Self,924.0,v,triangle
wfmbfazspo,16.0,Laeti,True,Laeti,Friend,619.0,n,carré
wfmbfazspo,17.0,Madonna,True,Madonna,Stranger,538.0,b,cercle
wfmbfazspo,18.0,Madonna,True,Madonna,Stranger,504.0,b,cercle
wfmbfazspo,19.0,Vous,True,Vous,Self,644.0,v,triangle
wfmbfazspo,20.0,Laeti,True,Laeti,Friend,608.0,n,carré
wd5oqrlda9,1.0,Rihanna,True,Rihanna,Stranger,5232.0,b,triangle
wd5oqrlda9,2.0,Margaux,True,Margaux,Friend,1618.0,n,cercle
wd5oqrlda9,3.0,Vous,True,Vous,Self,568.0,v,carré
wd5oqrlda9,4.0,Vous,True,Vous,Self,1099.0,v,carré
wd5oqrlda9,5.0,Rihanna,True,Rihanna,Stranger,1969.0,b,triangle
wd5oqrlda9,6.0,Rihanna,True,Rihanna,Stranger,739.0,b,triangle
wd5oqrlda9,7.0,Margaux,True,Margaux,Friend,732.0,n,cercle
wd5oqrlda9,8.0,Margaux,True,Margaux,Friend,2080.0,n,cercle
wd5oqrlda9,9.0,Rihanna,True,Rihanna,Stranger,860.0,b,triangle
wd5oqrlda9,10.0,Rihanna,True,Rihanna,Stranger,685.0,b,triangle
wd5oqrlda9,11.0,Vous,True,Vous,Self,394.0,v,carré
wd5oqrlda9,12.0,Rihanna,True,Rihanna,Stranger,576.0,b,triangle
wd5oqrlda9,13.0,Margaux,True,Margaux,Friend,593.0,n,cercle
wd5oqrlda9,14.0,Margaux,True,Margaux,Friend,373.0,n,cercle
wd5oqrlda9,15.0,Margaux,True,Margaux,Friend,468.0,n,cercle
wd5oqrlda9,16.0,Vous,True,Vous,Self,629.0,v,carré
wd5oqrlda9,17.0,Margaux,True,Margaux,Friend,699.0,n,cercle
wd5oqrlda9,18.0,Vous,True,Vous,Self,1227.0,v,carré
wd5oqrlda9,19.0,Margaux,True,Margaux,Friend,600.0,n,cercle
a2bgs02tnv,1.0,Vous,False,Sting,Stranger,5746.0,v,carré
a2bgs02tnv,2.0,,False,Vous,Self,,,triangle
a2bgs02tnv,3.0,Vincent,False,Sting,Stranger,1904.0,n,carré
a2bgs02tnv,4.0,Sting,False,Vous,Self,2248.0,b,triangle
a2bgs02tnv,5.0,Vincent,True,Vincent,Friend,4009.0,n,cercle
a2bgs02tnv,6.0,Vous,True,Vous,Self,2857.0,v,triangle
a2bgs02tnv,7.0,Vous,True,Vous,Self,1976.0,v,triangle
a2bgs02tnv,8.0,Vous,True,Vous,Self,2360.0,v,triangle
a2bgs02tnv,9.0,Sting,True,Sting,Stranger,1817.0,b,carré
a2bgs02tnv,10.0,Vincent,True,Vincent,Friend,791.0,n,cercle
a2bgs02tnv,11.0,Sting,False,Vous,Self,907.0,b,triangle
a2bgs02tnv,12.0,Sting,True,Sting,Stranger,1876.0,b,carré
a2bgs02tnv,13.0,Vous,True,Vous,Self,813.0,v,triangle
a2bgs02tnv,14.0,Vous,True,Vous,Self,749.0,v,triangle
a2bgs02tnv,15.0,Sting,True,Sting,Stranger,775.0,b,carré
a2bgs02tnv,16.0,Sting,True,Sting,Stranger,801.0,b,carré
a2bgs02tnv,17.0,Vous,True,Vous,Self,745.0,v,triangle
a2bgs02tnv,18.0,Sting,True,Sting,Stranger,641.0,b,carré
a2bgs02tnv,19.0,Vincent,True,Vincent,Friend,835.0,n,cercle
a2bgs02tnv,20.0,Vincent,True,Vincent,Friend,652.0,n,cercle
a2bgs02tnv,21.0,Sting,True,Sting,Stranger,2563.0,b,carré
a2bgs02tnv,22.0,Vincent,True,Vincent,Friend,701.0,n,cercle
a2bgs02tnv,23.0,Vous,True,Vous,Self,711.0,v,triangle
a2bgs02tnv,24.0,Vincent,True,Vincent,Friend,642.0,n,cercle
a2bgs02tnv,25.0,Vous,False,Sting,Stranger,628.0,v,carré
a2bgs02tnv,26.0,Sting,True,Sting,Stranger,751.0,b,carré
a2bgs02tnv,27.0,Vous,True,Vous,Self,749.0,v,triangle
a2bgs02tnv,28.0,Vous,True,Vous,Self,848.0,v,triangle
a2bgs02tnv,29.0,Vous,True,Vous,Self,576.0,v,triangle
a2bgs02tnv,30.0,Sting,True,Sting,Stranger,1582.0,b,carré
a2bgs02tnv,31.0,Vous,True,Vous,Self,677.0,v,triangle
a2bgs02tnv,32.0,Vincent,True,Vincent,Friend,724.0,n,cercle
a2bgs02tnv,33.0,Sting,True,Sting,Stranger,1831.0,b,carré
a2bgs02tnv,34.0,Sting,True,Sting,Stranger,680.0,b,carré
a2bgs02tnv,35.0,Sting,True,Sting,Stranger,695.0,b,carré
a2bgs02tnv,36.0,Vincent,True,Vincent,Friend,802.0,n,cercle
a2bgs02tnv,37.0,Vincent,True,Vincent,Friend,751.0,n,cercle
a2bgs02tnv,38.0,Vincent,True,Vincent,Friend,505.0,n,cercle
a2bgs02tnv,39.0,Vincent,True,Vincent,Friend,589.0,n,cercle
a2bgs02tnv,40.0,Sting,True,Sting,Stranger,712.0,b,carré
a2bgs02tnv,41.0,Vincent,True,Vincent,Friend,628.0,n,cercle
a2bgs02tnv,42.0,Vous,True,Vous,Self,599.0,v,triangle
a2bgs02tnv,43.0,Vincent,True,Vincent,Friend,518.0,n,cercle
a2bgs02tnv,44.0,Vincent,True,Vincent,Friend,1473.0,n,cercle
0nzaywwf3r,1.0,You,True,You,Self,3276.0,v,circle
0nzaywwf3r,2.0,You,True,You,Self,877.0,v,circle
0nzaywwf3r,3.0,Kasen,False,Eminem,Stranger,870.0,n,triangle
0nzaywwf3r,4.0,Kasen,True,Kasen,Friend,2554.0,n,square
0nzaywwf3r,5.0,Kasen,True,Kasen,Friend,945.0,n,square
0nzaywwf3r,6.0,You,True,You,Self,666.0,v,circle
0nzaywwf3r,7.0,Eminem,True,Eminem,Stranger,903.0,b,triangle
0nzaywwf3r,8.0,Kasen,True,Kasen,Friend,1078.0,n,square
0nzaywwf3r,9.0,You,True,You,Self,442.0,v,circle
0nzaywwf3r,10.0,Eminem,True,Eminem,Stranger,2467.0,b,triangle
0nzaywwf3r,11.0,You,True,You,Self,1099.0,v,circle
0nzaywwf3r,12.0,You,True,You,Self,562.0,v,circle
0nzaywwf3r,13.0,Kasen,True,Kasen,Friend,654.0,n,square
0nzaywwf3r,14.0,You,True,You,Self,600.0,v,circle
0nzaywwf3r,15.0,You,True,You,Self,622.0,v,circle
0nzaywwf3r,16.0,You,True,You,Self,428.0,v,circle
0nzaywwf3r,17.0,You,True,You,Self,933.0,v,circle
0nzaywwf3r,18.0,Kasen,True,Kasen,Friend,1428.0,n,square
0nzaywwf3r,19.0,Kasen,True,Kasen,Friend,1219.0,n,square
0nzaywwf3r,20.0,You,True,You,Self,569.0,v,circle
0nzaywwf3r,21.0,Kasen,True,Kasen,Friend,610.0,n,square
0nzaywwf3r,22.0,You,True,You,Self,345.0,v,circle
0uy6mt4dw1,1.0,Vous,True,Vous,Self,4886.0,v,cercle
0uy6mt4dw1,2.0,,False,Vous,Self,,,cercle
0uy6mt4dw1,3.0,Vous,True,Vous,Self,3478.0,v,cercle
0uy6mt4dw1,4.0,Vous,True,Vous,Self,2394.0,v,cercle
0uy6mt4dw1,5.0,Vous,True,Vous,Self,1224.0,v,cercle
0uy6mt4dw1,6.0,Vous,True,Vous,Self,1240.0,v,cercle
0uy6mt4dw1,7.0,Vous,True,Vous,Self,1553.0,v,cercle
0uy6mt4dw1,8.0,Lisa,True,Lisa,Friend,2745.0,n,triangle
0uy6mt4dw1,9.0,Vous,True,Vous,Self,1347.0,v,cercle
0uy6mt4dw1,10.0,Shakira,True,Shakira,Stranger,1715.0,b,carré
0uy6mt4dw1,11.0,Lisa,True,Lisa,Friend,2826.0,n,triangle
0uy6mt4dw1,12.0,Vous,True,Vous,Self,1134.0,v,cercle
0uy6mt4dw1,13.0,Lisa,True,Lisa,Friend,2904.0,n,triangle
0uy6mt4dw1,14.0,Lisa,True,Lisa,Friend,2863.0,n,triangle
0uy6mt4dw1,15.0,Vous,True,Vous,Self,2636.0,v,cercle
0uy6mt4dw1,16.0,Lisa,True,Lisa,Friend,1270.0,n,triangle
0uy6mt4dw1,17.0,Shakira,True,Shakira,Stranger,4097.0,b,carré
0uy6mt4dw1,18.0,Lisa,True,Lisa,Friend,1402.0,n,triangle
0uy6mt4dw1,19.0,Shakira,True,Shakira,Stranger,1946.0,b,carré
0uy6mt4dw1,20.0,Shakira,True,Shakira,Stranger,3183.0,b,carré
0uy6mt4dw1,21.0,Lisa,True,Lisa,Friend,1655.0,n,triangle
un02z6x389,1.0,Vous,True,Vous,Self,2698.0,v,triangle
un02z6x389,2.0,Vous,True,Vous,Self,812.0,v,triangle
un02z6x389,3.0,Shakira,True,Shakira,Stranger,1352.0,b,carré
un02z6x389,4.0,Shakira,True,Shakira,Stranger,781.0,b,carré
un02z6x389,5.0,Vous,True,Vous,Self,798.0,v,triangle
un02z6x389,6.0,Océane,True,Océane,Friend,811.0,n,cercle
un02z6x389,7.0,Océane,True,Océane,Friend,644.0,n,cercle
un02z6x389,8.0,Vous,True,Vous,Self,713.0,v,triangle
un02z6x389,9.0,Shakira,True,Shakira,Stranger,507.0,b,carré
un02z6x389,10.0,Vous,True,Vous,Self,574.0,v,triangle
un02z6x389,11.0,Océane,True,Océane,Friend,587.0,n,cercle
un02z6x389,12.0,Océane,True,Océane,Friend,550.0,n,cercle
un02z6x389,13.0,Océane,True,Océane,Friend,364.0,n,cercle
un02z6x389,14.0,Vous,True,Vous,Self,556.0,v,triangle
un02z6x389,15.0,Vous,True,Vous,Self,536.0,v,triangle
un02z6x389,16.0,Shakira,True,Shakira,Stranger,418.0,b,carré
un02z6x389,17.0,Océane,True,Océane,Friend,635.0,n,cercle
un02z6x389,18.0,Océane,True,Océane,Friend,500.0,n,cercle
un02z6x389,19.0,Océane,True,Océane,Friend,460.0,n,cercle
1b9wmbny95,1.0,Dorian,True,Dorian,Friend,5121.0,n,triangle
1b9wmbny95,2.0,Eminem,True,Eminem,Stranger,1648.0,b,carré
1b9wmbny95,3.0,Dorian,True,Dorian,Friend,1182.0,n,triangle
1b9wmbny95,4.0,Eminem,True,Eminem,Stranger,1785.0,b,carré
1b9wmbny95,5.0,Dorian,True,Dorian,Friend,1363.0,n,triangle
1b9wmbny95,6.0,Dorian,True,Dorian,Friend,1810.0,n,triangle
1b9wmbny95,7.0,Eminem,True,Eminem,Stranger,1237.0,b,carré
1b9wmbny95,8.0,Vous,True,Vous,Self,691.0,v,cercle
1b9wmbny95,9.0,Eminem,True,Eminem,Stranger,1273.0,b,carré
1b9wmbny95,10.0,Dorian,True,Dorian,Friend,586.0,n,triangle
1b9wmbny95,11.0,Dorian,True,Dorian,Friend,789.0,n,triangle
1b9wmbny95,12.0,Eminem,True,Eminem,Stranger,644.0,b,carré
1b9wmbny95,13.0,Dorian,True,Dorian,Friend,579.0,n,triangle
1b9wmbny95,14.0,Eminem,True,Eminem,Stranger,693.0,b,carré
1b9wmbny95,15.0,Eminem,True,Eminem,Stranger,932.0,b,carré
1b9wmbny95,16.0,Vous,True,Vous,Self,712.0,v,cercle
1b9wmbny95,17.0,Dorian,True,Dorian,Friend,752.0,n,triangle
1b9wmbny95,18.0,Dorian,True,Dorian,Friend,850.0,n,triangle
1b9wmbny95,19.0,Vous,True,Vous,Self,787.0,v,cercle
5yx499vf6w,1.0,,False,Sting,Stranger,,,carré
5yx499vf6w,2.0,,False,Vous,Self,,,triangle
5yx499vf6w,3.0,,False,Sting,Stranger,,,carré
5yx499vf6w,4.0,Maxime,True,Maxime,Friend,4711.0,n,cercle
5yx499vf6w,5.0,Maxime,True,Maxime,Friend,3060.0,n,cercle
5yx499vf6w,6.0,Sting,True,Sting,Stranger,3166.0,b,carré
5yx499vf6w,7.0,Vous,True,Vous,Self,2206.0,v,triangle
5yx499vf6w,8.0,Vous,True,Vous,Self,2898.0,v,triangle
5yx499vf6w,9.0,Maxime,True,Maxime,Friend,2482.0,n,cercle
5yx499vf6w,10.0,Vous,True,Vous,Self,1926.0,v,triangle
5yx499vf6w,11.0,Vous,True,Vous,Self,1598.0,v,triangle
5yx499vf6w,12.0,Maxime,True,Maxime,Friend,1652.0,n,cercle
5yx499vf6w,13.0,Vous,True,Vous,Self,1711.0,v,triangle
5yx499vf6w,14.0,Vous,True,Vous,Self,1381.0,v,triangle
5yx499vf6w,15.0,Maxime,True,Maxime,Friend,1430.0,n,cercle
5yx499vf6w,16.0,Vous,True,Vous,Self,1348.0,v,triangle
5yx499vf6w,17.0,Sting,True,Sting,Stranger,1388.0,b,carré
5yx499vf6w,18.0,Vous,True,Vous,Self,1521.0,v,triangle
5yx499vf6w,19.0,Maxime,True,Maxime,Friend,2493.0,n,cercle
5yx499vf6w,20.0,Vous,True,Vous,Self,1178.0,v,triangle
5yx499vf6w,21.0,Maxime,True,Maxime,Friend,1052.0,n,cercle
5yx499vf6w,22.0,Sting,True,Sting,Stranger,1078.0,b,carré
3n8mobtwrf,1.0,Vous,True,Vous,Self,3356.0,v,carré
